State,District/City,Information type,Name,Occupation,Email ID 1,Email ID 2,Phone1,Phone2,Extension,Source Link,Source,Details,Added by,Added on,Key,Sub District,Sub-Info type,Organisation
Assam,Majuli,Helpline,Assam,,,,6002628243,8011077752,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Majuli,Government,Dibya Deep,,,,9401215209,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,Morigaon,Helpline,Assam,,,,0368-241341,6000196907,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Morigaon,Helpline,Assam,,,,03678-241161,9854102220,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Morigaon,Government,Romy Baruah,,,,6002666696,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,Nagaon,Helpline,Assam,,,,03672-236827,9101985190,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Nagaon,Helpline,Assam,,,,03672-235620,8724915419,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Nagaon,Government,Hemanta Bhuyan,,,,7002717800,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,Nalbari,Helpline,Assam,,,,03624-220219,9854082116,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Nalbari,Helpline,Assam,,,,03624-220440,8811087224,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Nalbari,Government,Abhijit Sinha,,,,9435504132,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,Sadiya,Helpline,Assam,,,,6900911465,6900911465,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Sadiya,Helpline,Assam,,,,03756-244005,9706556882,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Silchar,Laboratory,Silchar Medical College,,,,03842 229110,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Assam,Silchar,Laboratory,Silchar Medical College,Dr.Dipa Baido,vrdl.silchar@gmail.com,,9706031102,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Assam-Laboratory - Government,,Laboratory,
Assam,Silchar,Laboratory,Silchar Medical College,Dr.Dipa Baido,vrdl.silchar@gmail.com,,9706031102,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,laboratories for helping in sample collection for COVID -19,,,,,Sample Collection Lab,
Assam,Sivasagar,Helpline,Assam,,,,03772-223397,8471864355,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Sivasagar,Helpline,Assam,,,,03772-222801,9435500597,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Sivasagar,Government,Bidit Das,,,,7896906118,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,Sonitpur,Helpline,Assam,,,,0371-2232440,9435371672,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Sonitpur,Helpline,Assam,,,,0371-2232800,7086993898,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Sonitpur,Government,Satyajit Chetia,,,,7896605052,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,South Salmara,Helpline,Assam,,,,03662-286328,9954853411,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,South Salmara,Helpline,Assam,,,,7635831151,7635831151,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,South Salmara,Government,Saibar Rahman,,,,9957576759,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,State,Helpline,,,,,6913347770,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Assam-Helpline,,State Helpline,Assam State Helpline Number
Assam,Tezpur,Laboratory,"Tezpur Medical College, Tezpur",Dr.Kalpana Bezborah,"vrdltmch@gmail.com
kalpanabezborah1@gmail.com",,9954264923,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Assam-Laboratory - Government,,Laboratory,
Assam,Tezpur,Laboratory,"Tezpur Medical College, Tezpur",Dr.Kalpana Bezborah,"vrdltmch@gmail.com
kalpanabezborah1@gmail.com",,9954264923,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,laboratories for helping in sample collection for COVID -19,,,,,Sample Collection Lab,
Assam,Tinsukia,Helpline,Assam,,,,3742338656,7399132531,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Tinsukia,Helpline,Assam,,,,3742337858,6900657812,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Tinsukia,Government,Monjit Borkakati,,,,8812001201,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,Udalguri,Helpline,Assam,,,,NA,NA,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - District Disaster Management,
Assam,Udalguri,Helpline,Assam,,,,03711-224011,7002776546,,https://covid19.assam.gov.in/wp-content/uploads/2020/04/district-level-helpline-no.pdf,Govt. of Assam,District level helpline numbers,,,,,District Level Helpline Numbers - Police,
Assam,Udalguri,Government,Amarjyoti Barman,,,,7002218930,,,https://covid19.assam.gov.in/district-wise-list-of-nodal-officers/,Govt. of Assam,District Nodal Officer Number,,,,,District Nodal Officer,
Assam,,Helpline,Assam,,,,6913347770,6913347771,,https://covid19.assam.gov.in/,Govt. of Assam,,,,,,,
Bihar,Darbhanga,Laboratory,Darbhanga Medical College,Dr. R. S. Prasad,"drrspd.57@gmail.com
vrdldmc@gmail.com",,9430850201,7762860386,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Bihar-Laboratory - Government,,Laboratory,
Bihar,Muzaffarpur,Laboratory,"S K Medical College, Muzaffarpur",Dr. Ranjeet Kumar,hodmicrobiologyskmcmui@gmail.com,,9835279484,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Bihar-Laboratory - Government,,Laboratory,
Bihar,Patna,Laboratory,"Patna Medical College, Patna",Dr. Satyendra Narayan Singh,vrdlpmc@gmail.com,,9430829788,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Bihar-Laboratory - Government,,Laboratory,
Bihar,Patna,Laboratory,"Rajendra Memorial Research Institute of Medical Sciences,",Dr. Pradeep Das,drpradeep.das@gmail.com,,9431012380,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Bihar-Laboratory - Government,,Laboratory,
Bihar,State,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Bihar-Helpline,,State Helpline,Bihar State Helpline Number
Chandigarh,Chandigarh,Government,Helpline no,,,,9779558282,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,,,,,,,
Chandigarh,Chandigarh,Laboratory,"Govt. Medical College, Chandigarh",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Chandigarh,Chandigarh,Laboratory,Post Graduate Institute of Medical Education & Research,,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Chandigarh,Chandigarh,Laboratory,"Govt. Medical College, Chandigarh",Dr.Jagdish Chander,jchander@nic.in,jchander@hotmail.com,9646121570,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Chandigarh-Laboratory - Government,,Laboratory,
Chandigarh,Chandigarh,Laboratory,"Post Graduate Institute of Medical Education & Research,",Dr. R. K. Ratho,rathopgi@yahoo.com,,8360680627,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Chandigarh-Laboratory - Government,,Laboratory,
Chandigarh,Chandigarh,Laboratory,"Government Medical College & Hospital, Chandigarh",,,,,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,laboratories for helping in sample collection for COVID -19,,,,,Sample Collection Lab,
Chandigarh,Chandigarh,Laboratory,"Post Graduate Institute of Medical Education & Research, Chandigarh",,,,,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,testing sites for COVID -19,,,,,Testing Lab,
Chandigarh,Union Territory,Helpline,,,,,9779558282,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Chandigarh-Helpline,,State Helpline,Chandigarh State Helpline
Chhattisgarh,Jagdalpur,Laboratory,Late Baliram Kashyap M Govt. Medical College,Dr. Devajyothi Majumdar,dmsmims@gmail.com,,7869698550,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Chhattisgarh-Laboratory - Government,,Laboratory,
Chhattisgarh,Raipur,Laboratory,All India Institute of Medical Sciences,Dr. Anudita Bhargava,nuditabhargava@gmail.com,,8518881903,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Chhattisgarh-Laboratory - Government,,Laboratory,
Chhattisgarh,State,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Chhattisgarh-Helpline,,State Helpline,Chhattisgarh State Helpline 
Dadra and Nagar Haveli,Union Territory,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Dadra and Nagar Haveli-Helpline,,State Helpline,Dadra and Nagar Haveli State Helpline
Daman and Diu,Union Territory,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Daman and Diu-Helpline,,State Helpline,Daman & Diu State Helpline
Delhi,Delhi,Laboratory,All India Institute Medical Sciences,Dr. Lalit Dar,lalitdaraiims@gmail.com,,9818137078,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Delhi-Laboratory - Government,,Laboratory,
Delhi,Delhi,Laboratory,Army Hospital Research & Referral,,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Delhi-Laboratory - Government,,Laboratory,
Delhi,Delhi,Laboratory,Institute of Liver & Biliary Sciences,,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Delhi-Laboratory - Government,,Laboratory,
Delhi,Delhi,Laboratory,Lady Hardinge Medical College,Dr. Manoj Jais,serologyhailhmc@gmail.com,drmanojjais@yahoo.co.in,9868961269,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Delhi-Laboratory - Government,,Laboratory,
Delhi,Delhi,Laboratory,National Centre for Disease Control,,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Delhi-Laboratory - Government,,Laboratory,
Delhi,Delhi,Laboratory,Ram Manohar Lohia Hospital,,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Delhi-Laboratory - Government,,Laboratory,
Delhi,Union Territory,Helpline,,,,,(+91)1122307145,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Delhi-Helpline,,State Helpline,Delhi State Helpline
Goa,State,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Goa-Helpline,,State Helpline,Goa State Helpline
Gujarat,Ahmedabad,Laboratory,BJ Medical College,,,,7922680074,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Gujarat,Ahmedabad,Laboratory,BJ Medical College,Dr. M.M. Vegad,mahendravegad@rediffmail.com,,9825067308,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Gujarat-Laboratory - Government,,Laboratory,
Gujarat,Ahmedabad,Laboratory,"Unipath Specialty laboratory limited, Ahmedabad",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Lab_COVID_19_Testing_V2.pdf,ICMR,"Private Laboratories to test COVID-19 by INDIAN COUNCIL OF MEDICAL RESEARCH, DEPARTMENT OF HEALTH RESEARCH
Date: 22/03/2020",,,Gujarat-Laboratory - Private,,Laboratory,
Gujarat,ahmedabad,Hospitals,SMS Hospital,Dr.chaitri shah,,,,7573949408,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Ahmedabad,Laboratory,Pangenomics International Pvt Ltd,,,,7940372720,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Gujarat,Ahmedabad,Laboratory,Supratech Micropath Laboratory & Research Institute Pvt Ltd,,,,7940408181,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Gujarat,Ahmedabad,Laboratory,Unipath Specialty laboratory limited,,,,7949006800,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Gujarat,Ahmedabad,Laboratory,BJ Medical College,Dr. M.M. Vegad,mahendravegad@rediffmail.com,,9825067308,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,testing sites for COVID -19,,,,,Testing Lab,
